,epoch,time,loss_g,loss_d
0,1.0,5.757355451583862,27.913888931274414,7.810000419616699
1,2.0,11.264020204544067,36.010902404785156,29.406719207763672
2,3.0,16.860746383666992,22.394315719604492,7.5888848304748535
3,4.0,22.50265622138977,17.130231857299805,4.216327667236328
4,5.0,28.54553532600403,14.18106746673584,4.5068488121032715
